title,difficulty,serves,rating,reviews,vegetarian,vegan,dairy_free,keto,gluten_free,prep_time,cook_time,ingredients,picture_url,methods,recipe_urls,ingredients_dict,standardized_ingredients_dict
Cola chicken wings,Easy,Serves 4-6,Visit us on Facebook,8 ratings,False,False,False,False,False,Prep:15 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/cola-wings-2d702ee.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/cola-chicken-wings,{},{}
Mango & lime chicken wings,Easy,Serves 4-6,Visit us on Twitter,11 ratings,False,False,False,False,False,Prep:5 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/mango-lime-wings-393f167.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/mango-lime-chicken-wings,{},{}
Sweet & sticky sesame chicken wings,Easy,Serves 4-6,Visit us on Facebook,5 ratings,False,False,False,False,False,Prep:10 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/sweet-sticky-sesame-wings-2d702ee.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/sweet-sticky-sesame-chicken-wings,{},{}
Chilli-maple chicken wings,Easy,Serves 4-6,Visit us on Pinterest,10 ratings,False,False,False,False,False,Prep:10 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/chilli-maple-wings-363b344.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/chilli-maple-chicken-wings,{},{}
Sweet potato jacket with pulled pesto chicken,Easy,Serves 2,Visit us on Facebook,3 ratings,False,False,False,False,False,Prep:5 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/pulled-pesto-chicken-95c73ab.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/sweet-potato-pulled-pesto-chicken,{},{}
Sweet potato jacket with Coronation chickpeas,Easy,Serves 2,Visit us on Facebook,6 ratings,True,False,False,False,True,Prep:10 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/coronation-chickpeas-ab7b24d.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/sweet-potato-coronation-chickpeas,{},{}
"Sweet potato jacket with blue cheese, bacon, pecans & cranberries",Easy,Serves 2,Visit us on Facebook,2 ratings,False,False,False,False,True,Prep:5 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/blue-cheese-bacon-pecans-cranberries-2cba5b3.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/sweet-potato-blue-cheese-bacon-pecans-cranberries,{},{}
Sweet potato with sausage meatball marinara,Easy,Serves 2,Visit us on Facebook,3 ratings,False,False,False,False,False,Prep:15 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/sausage-meatball-marinara-69b1747.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/sweet-potato-sausage-meatball-marinara,{},{}
"Miso roast salmon, lentil & pomegranate salad",Easy,Serves 2,Visit us on Facebook,14 ratings,False,False,False,False,False,Prep:10 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/salmon-salad-6e68639.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/miso-roast-salmon-lentil-pomegranate-salad,{},{}
Pea & leek open lasagne,Easy,Serves 2,Visit us on Facebook,26 ratings,True,False,False,False,False,Prep:10 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/pea-leek-open-lasagne-d5cc5b7.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/pea-leek-open-lasagne,{},{}
Sausage & butternut squash shells,Easy,Serves 4,Visit us on Facebook,8 ratings,False,False,False,False,False,Prep:15 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/sausage-butternut-squash-shells-48f6a74.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/sausage-butternut-squash-shells,{},{}
Punchy spaghetti,Easy,Serves 1,Visit us on Facebook,8 ratings,False,False,False,False,False,Prep:10 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/punchy-spaghetti-106ab82.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/punchy-spaghetti,{},{}
Curried chicken & baked dhal,Easy,Serves 2,Visit us on Facebook,26 ratings,False,False,False,False,False,Prep:20 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/chicken_dahl-6fadc73.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/curried-chicken-baked-dhal,{},{}
Roasted root & chickpea salad,Easy,Serves 4,Visit us on Facebook,6 ratings,True,True,False,False,False,Prep:25 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/roasted-roots-384af06.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/roasted-root-chickpea-salad,{},{}
Sesame prawn & smacked cucumber rice noodles,Easy,Serves 2,Visit us on Facebook,5 ratings,False,False,False,False,False,Prep:10 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/prawns_cucumber-aa2e2e5.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/sesame-prawn-smacked-cucumber-rice-noodles,{},{}
Pear & chocolate flapjack crumble,Easy,Serves 4-6,Visit us on Facebook,11 ratings,True,False,False,False,False,Prep:10 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/crumble-5a49736.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/pear-chocolate-flapjack-crumble,{},{}
Low-sugar granola,Easy,Makes 500g,Visit us on Twitter,11 ratings,True,True,False,False,False,Prep:10 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/granola-568b626.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/low-sugar-granola,{},{}
Ultimate falafel wrap,Easy,Serves 1,Visit us on Facebook,11 ratings,True,False,False,False,False,Prep:10 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/falafel_0-1b60eb7.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/ultimate-falafel-wrap,{},{}
5-ingredient falafel,Easy,Serves 4-5 (makes 20),Visit us on Facebook,22 ratings,True,True,False,False,True,Prep:10 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/falafel-1b568f2.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/5-ingredient-falafel,{},{}
Baked ratatouille & goat’s cheese,Easy,Serves 6,Visit us on Facebook,105 ratings,True,False,False,False,False,Prep:35 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/ratatouille_1-39936da.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/baked-ratatouille-goats-cheese,{},{}
Orchard fruit & cider tatin with cinnamon cream,More effort,Serves 6-8,Visit us on Facebook,2 ratings,True,False,False,False,False,Prep:30 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/orchard-fruit-cider-tatin-with-cinnamon-cream-53ca990.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/orchard-fruit-cider-tatin-cinnamon-cream,{},{}
Peppered beefy Yorkshire puddings,Easy,Serves 8,Visit us on Facebook,2 ratings,False,False,False,False,False,Prep:10 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/peppered-beefy-yorkshire-puddings-a69c57e.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/peppered-beefy-yorkshire-puddings,{},{}
"Treacle-cured roast sirloin, gravy & thyme salt",More effort,Serves 6,A star rating of 5 out of 5.,2 ratings,False,False,False,False,False,Prep:10 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/treacle-cured-roast-sirloin-gravy-thyme-salt-db0712f.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/treacle-cured-roast-sirloin-gravy-thyme-salt,{},{}
General Tso’s chicken,More effort,Serves 4 along with other dishes,Visit us on Facebook,13 ratings,False,False,False,False,False,Prep:15 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/general-tsos-chicken-df0a40a.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/general-tsos-chicken,{},{}
Steak with soy-ginger butter,Easy,Serves 4,Visit us on Youtube,0 reviews,False,False,False,False,False,Prep:15 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/seared-fillet-steak-772915a.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/steak-soy-ginger-butter,{},{}
Mapo tofu,Easy,Serves 4,Visit us on Facebook,19 ratings,False,False,False,False,False,Prep:15 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/tofu-f748eea.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/mapo-tofu,{},{}
Roast tomato pasta with breadcrumbs & ricotta,Easy,Serves 2,Visit us on Facebook,5 ratings,True,False,False,False,False,Prep:15 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/garlic-rosemary-roast-late-tomato-spaghetti-with-breadcrumbs-ricotta-23820bd.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/garlic-rosemary-roast-late-tomato-spaghetti-breadcrumbs-ricotta,{},{}
Sea bass with braised courgettes & harissa mayo,More effort,Serves 2,Visit us on Facebook,34 ratings,False,False,False,False,False,Prep:15 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/sea-bass-with-braised-courgettes-harissa-mayo-585f2d0.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/sea-bass-braised-courgettes-harissa-mayo,{},{}
"Labneh with roast beetroot, preserved lemon & green romesco sauce",Easy,Serves 4,Visit us on Facebook,2 ratings,True,False,False,False,False,Prep:35 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/labneh-with-roast-beetroots-preserved-lemon-green-romesco-sauce-770c734.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/labneh-roast-beetroots-preserved-lemon-green-romesco-sauce,{},{}
Peach Melba pie,Easy,Serves 6-8,Visit us on Facebook,1 rating,True,False,False,False,False,Prep:30 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/peach-melba-pie-6e76a2d.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/peach-melba-pie,{},{}
"Island-style ham, pineapple egg & chips",Easy,Serves 4-6,Visit us on Facebook,2 ratings,False,False,False,False,True,Prep:25 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/island-style-ham-pineapple-egg-chips-cc80874.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/island-style-ham-pineapple-egg-chips,{},{}
Special lamb biryani,More effort,Serves 4-5,Visit us on Facebook,7 ratings,False,False,False,False,False,Prep:25 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/special-lamb-biryani-1e53768.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/special-lamb-biryani,{},{}
Cajun fried shrimp,Easy,Serves 4 as an appetiser,Visit us on Facebook,3 ratings,False,False,False,False,False,Prep:10 mins - 20 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/cajun-fried-shrimp-ed241dd.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/cajun-fried-shrimp,{},{}
"Chicken tagine with lemons, olives & pomegranate",Easy,Serves 4-5,Visit us on Facebook,35 ratings,False,False,False,False,False,Prep:10 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/chicken-tagine-with-lemons-olives-pomegranates-1aa9ad8.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/chicken-tagine-lemons-olives-pomegranates,{},{}
Chicken and vegetable soup,Easy,Serves 4 with leftovers,Visit us on Facebook,4 ratings,False,False,False,False,False,Prep:10 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/big-batch-chicken-soup-e5a87fc.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/big-batch-chicken-soup,{},{}
Creamy lentil & veggie curry,Easy,Serves 4,Visit us on Facebook,30 ratings,True,False,False,False,False,Prep:10 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/creamy-lentil-53ca990.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/creamy-lentil-veggie-curry,{},{}
Super-versatile meatballs,Easy,Serves 4,Visit us on Facebook,1 rating,False,False,False,False,False,Prep:15 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/super-versatile-meatballs-60e31ce.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/super-versatile-meatballs,{},{}
Lunchbox pasta salad,Easy,Serves 4,Visit us on Facebook,8 ratings,False,False,False,False,False,Prep:15 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/lunchbox-pasta-salad-2932c62.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/lunchbox-pasta-salad,{},{}
Super-salad wraps,Easy,Serves 1,Visit us on Facebook,10 ratings,True,False,False,False,False,Prep:5 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/super-salad-wraps-57da3bf.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/super-salad-wraps,{},{}
Omelette in a bun,Easy,Serves 3,Visit us on Facebook,7 ratings,True,False,False,False,False,Prep:5 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/omelette-in-a-bun-77ef6d0.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/omelette-bun,{},{}
Spiced acorn biscuits,Easy,Makes 24,Visit us on Facebook,2 ratings,True,False,False,False,False,Prep:20 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/spiced-acorn-biscuits-6ba897f.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/spiced-acorn-biscuits,{},{}
Next level Thai green curry,More effort,Serves 4,Visit us on Facebook,20 ratings,False,False,False,False,True,Prep:1 hr,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/thai-green-curry-95dd6c7.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/next-level-thai-green-curry,{},{}
Barbacoa beef tacos with pickled watermelon & avocado sauce,More effort,Serves 8,Visit us on Facebook,6 ratings,False,False,False,False,False,Prep:25 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/tacos-with-pickled-watermelon-avocado-sauce-eee6a3e.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/barbacoa-beef-tacos-pickled-watermelon-avocado-sauce,{},{}
Slow cooker beef stroganoff,Easy,Serves 4,Visit us on Facebook,117 ratings,False,False,False,False,False,Prep:20 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/slow-cooker-beef-stroganoff-baa53ba.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/slow-cooker-stroganoff,{},{}
Vegan chocolate chip cookies,Easy,Makes 20 cookies,Visit us on Facebook,42 ratings,True,True,True,False,False,Prep:15 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/vegan_cookies-affe287.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/vegan-chocolate-chip-cookies,{},{}
Oat biscuits,Easy,10 large biscuits or 15 medium ones,Visit us on Facebook,240 ratings,True,False,False,False,False,Prep:15 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/oat_biscuits-f79f7e4.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/oat-biscuits-0,{},{}
Vegan brownies,Easy,Makes 12,Visit us on Facebook,104 ratings,True,True,True,False,False,Prep:15 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/brownies-ba587aa.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/vegan-brownies,{},{}
Raspberry gin,Easy,,Visit us on Facebook,11 ratings,False,False,False,False,False,Prep:5 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/raspberry_gin-1b7e4d8.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/raspberry-gin,{},{}
Damson crumble,Easy,Serves 6,Visit us on Facebook,10 ratings,True,False,False,False,False,Prep:10 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/damson_crumble-d2ab73c.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/damson-crumble,{},{}
Damson jam,Easy,Makes 4 jars,Visit us on Facebook,29 ratings,True,True,False,False,True,Prep:10 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/damson_jam-b339d55.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/damson-jam,{},{}
Tequila pina del oro,Easy,Serves 1 (with sage syrup leftover),Visit us on Facebook,2 ratings,False,True,False,False,True,Prep:15 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/tequila_pina-607918e.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/tequila-pina-del-oro,{},{}
El Pastor mescal negroni,Easy,Serves 1,Visit us on Pinterest,0 reviews,False,False,False,False,True,Prep:5 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/tequila_negroni-5df967c.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/tequila-el-pastor-negroni,{},{}
Tequila diablo rojo,Easy,Serves 1,Visit us on Facebook,3 ratings,False,True,False,False,True,Prep:10 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/tequila_diablo-ef22713.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/tequila-diablo-rojo,{},{}
Potato röstis with peperonata & poached eggs,Easy,Serves 4,Visit us on Facebook,2 ratings,True,False,False,False,True,Prep:30 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/potato_rostis_with_peperonata_poached_eggs-6c40ca2.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/potato-rostis-peperonata-poached-eggs,{},{}
"Quick braised lettuce, peas & bacon",Easy,Serves 4,Visit us on Facebook,2 ratings,False,False,False,False,False,Prep:10 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/braised-lettuce-and-peas-baa53ba.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/quick-braised-lettuce-peas-bacon,{},{}
